bikeid,mileage,biketrips,tripduration,hours
35273,98.6,85,68272,19
39362,98.59,95,63248,18
32508,98.59,90,66032,18
16940,98.58,90,60490,17
34923,98.57,99,75239,21
39615,98.55,99,68823,19
38345,98.55,99,58651,16
38792,98.55,98,70054,19
38379,98.54,89,62988,17
28502,98.54,81,62028,17
21481,98.53,101,75471,21
32542,98.51,101,73773,20
38578,98.5,107,74894,21
31378,98.46,87,69926,19
32104,98.44,114,69456,19
32648,98.44,87,74550,21
28774,98.44,98,69855,19
40276,98.42,93,66111,18
41420,98.41,91,70113,19
29849,98.41,96,67455,19
34020,98.41,94,71443,20
27814,98.39,87,63171,18
28734,98.37,83,66550,18
29740,98.36,88,67948,19
32738,98.36,108,72574,20
33647,98.33,100,59851,17
39894,98.33,93,71763,20
31046,98.32,82,58431,16
32645,98.31,95,65882,18
41215,98.3,96,70321,20
33225,98.29,95,64765,18
40805,98.26,114,72392,20
27723,98.26,91,61463,17
32579,98.26,93,63540,18
40522,98.26,100,69740,19
35072,98.26,107,75849,21
32306,98.25,91,69322,19
42029,98.23,98,87465,24
35270,98.23,98,72310,20
32546,98.22,93,86236,24
41740,98.22,96,68065,19
15953,98.2,96,65769,18
27790,98.19,101,69349,19
28503,98.18,88,56440,16
31552,98.17,98,63962,18
40684,98.16,105,70080,19
30043,98.14,89,67662,19
39418,98.12,98,84747,24
35598,98.11,83,64083,18
28803,98.11,85,58488,16
31117,98.11,88,73348,20
38237,98.1,104,82387,23
39216,98.09,93,60415,17
30464,98.09,100,64700,18
39014,98.09,106,66040,18
35369,98.06,100,78642,22
38443,98.05,84,66483,18
35336,98.04,108,85875,24
41285,98.04,101,62640,17
33661,98.03,103,73486,20
39387,98.03,101,64358,18
31101,98.02,95,80341,22
28980,98.02,92,66834,19
31304,97.98,98,69028,19
39798,97.97,83,72871,20
32433,97.96,100,64796,18
40793,97.95,99,61730,17
28906,97.95,104,64856,18
41565,97.93,100,68642,19
34390,97.93,96,65304,18
29432,97.9,88,70795,20
35011,97.9,101,63705,18
28414,97.88,97,61794,17
28370,97.86,92,70037,19
41130,97.86,93,63572,18
41424,97.85,114,71692,20
41124,97.83,95,638021,177
27841,97.83,91,75740,21
34975,97.83,97,65434,18
38528,97.8,103,77131,21
28602,97.79,95,63143,18
39127,97.79,94,126756,35
41537,97.78,71,140300,39
33970,97.77,99,73562,20
41228,97.76,103,72846,20
33352,97.76,93,62564,17
28090,97.73,91,58867,16
39865,97.73,107,62248,17
28786,97.72,71,57353,16
35322,97.7,91,80564,22
31846,97.7,104,66761,19
34953,97.7,101,77701,22
35116,97.69,86,71991,20
41519,97.68,109,70341,20
29961,97.66,100,73355,20
28179,97.66,99,77727,22
41328,97.66,94,65359,18
39079,97.65,101,82449,23
33106,97.61,98,74688,21
30831,97.61,80,65950,18
39870,97.6,88,80689,22
40174,97.58,93,70444,20
39364,97.57,91,64029,18
41414,97.55,97,57382,16
27661,97.54,80,59377,16
30008,97.53,84,70543,20
28461,97.53,92,57983,16
39976,97.52,89,58534,16
31935,97.52,87,69996,19
29415,97.51,85,62001,17
30328,97.46,86,66514,18
31075,97.46,87,66814,19
39844,97.46,102,61186,17
38572,97.45,88,64498,18
35382,97.43,83,69637,19
39404,97.35,95,81152,23
27480,97.35,97,69244,19
39075,97.35,88,61717,17
40820,97.34,95,76456,21
32225,97.34,91,72448,20
28079,97.31,95,61506,17
28003,97.3,94,63205,18
31099,97.29,82,64762,18
38946,97.28,93,64476,18
32182,97.26,97,69668,19
30706,97.25,87,80947,22
27937,97.24,93,80912,22
39554,97.23,98,64127,18
32874,97.23,99,65888,18
27731,97.19,90,68766,19
40854,97.17,93,64972,18
31437,97.16,100,66419,18
39743,97.15,84,74658,21
27360,97.15,108,65909,18
28006,97.14,91,62262,17
41171,97.1,88,68985,19
41643,97.1,91,63125,18
38598,97.08,87,73375,20
27537,97.07,86,60905,17
27777,97.06,102,61024,17
39676,97.02,86,61049,17
32188,96.99,92,82623,23
35161,96.98,94,73196,20
30512,96.97,93,66914,19
32150,96.97,92,98567,27
30217,96.96,80,58943,16
28921,96.93,84,67404,19
32784,96.92,100,93864,26
32727,96.92,94,61251,17
27556,96.92,101,65467,18
33333,96.92,105,65834,18
35293,96.9,110,98325,27
41711,96.89,93,88238,25
38717,96.84,92,74052,21
40637,96.84,90,63941,18
29098,96.8,83,65552,18
32051,96.77,82,58250,16
31641,96.75,84,63147,18
39845,96.75,85,68758,19
41242,96.74,103,66137,18
28618,96.74,91,66336,18
34954,96.73,112,64853,18
28877,96.72,79,57851,16
32590,96.72,96,67497,19
41533,96.71,95,62285,17
34050,96.7,98,70527,20
32115,96.7,95,197082,55
39314,96.69,87,59153,16
33429,96.67,110,220629,61
40924,96.66,114,73946,21
28207,96.64,86,70196,19
39687,96.64,96,79171,22
38526,96.59,80,64967,18
30762,96.58,85,85343,24
39301,96.55,91,61408,17
39566,96.54,82,59931,17
30075,96.52,93,69406,19
28106,96.5,104,66636,19
30356,96.49,101,73458,20
40413,96.47,86,57489,16
28657,96.44,92,63662,18
40429,96.42,95,72507,20
27354,96.42,94,64602,18
38618,96.41,105,63925,18
40076,96.41,98,66731,19
39586,96.4,104,63415,18
33908,96.38,108,70548,20
25313,96.36,85,63431,18
27447,96.34,74,67758,19
28467,96.33,93,64451,18
32062,96.29,93,68769,19
28667,96.27,86,65870,18
28150,96.23,82,62547,17
31433,96.23,86,58543,16
17493,96.23,92,65261,18
38293,96.21,93,70055,19
38495,96.21,98,68079,19
28966,96.2,99,62047,17
29683,96.17,81,65766,18
30106,96.17,87,69630,19
30290,96.15,86,66317,18
30915,96.15,105,70442,20
29981,96.14,91,67504,19
32982,96.13,96,124641,35
41348,96.12,96,69222,19
35066,96.1,96,67721,19
40540,96.09,96,69487,19
28400,96.07,88,61653,17
30053,96.06,93,64507,18
29007,96.05,82,58010,16
35017,96.04,103,63836,18
31380,96.04,115,82725,23
29167,96.04,88,58206,16
27973,96.03,98,60167,17
33466,96.03,89,66656,19
31317,96.01,96,63619,18
32617,96.0,99,63220,18
34037,95.99,120,85019,24
39427,95.92,98,70841,20
40412,95.9,101,64957,18
28673,95.89,89,60954,17
28395,95.88,84,59176,16
28814,95.88,85,69106,19
41588,95.86,105,60914,17
41846,95.85,99,76535,21
28600,95.84,100,60597,17
28885,95.82,84,64706,18
27450,95.81,95,73506,20
28848,95.81,90,62625,17
27455,95.8,91,56720,16
33266,95.79,94,69389,19
35125,95.78,91,64203,18
30573,95.73,89,65062,18
27987,95.71,83,65615,18
39507,95.71,92,66517,18
38074,95.7,93,64551,18
39207,95.7,102,68073,19
38845,95.7,91,65458,18
27923,95.7,90,136766,38
30448,95.68,90,71152,20
39905,95.67,92,64863,18
26650,95.65,103,111290,31
38069,95.64,94,63722,18
19892,95.63,86,68631,19
34102,95.63,85,67557,19
38201,95.62,100,58685,16
35056,95.6,95,62529,17
27658,95.59,88,56256,16
27606,95.59,106,62616,17
32529,95.58,99,63205,18
30839,95.57,101,84180,23
27596,95.57,80,60628,17
30834,95.57,75,56264,16
32867,95.56,98,63662,18
30581,95.56,93,65775,18
39144,95.54,98,62403,17
38802,95.52,105,66375,18
40950,95.51,86,76161,21
29354,95.49,82,63865,18
32881,95.49,92,61787,17
41864,95.49,102,69327,19
28406,95.45,78,61344,17
33805,95.44,91,65424,18
27931,95.42,77,114096,32
15592,95.41,95,72585,20
41394,95.4,95,71888,20
38815,95.4,90,58623,16
31189,95.38,103,63710,18
41249,95.33,81,66327,18
30882,95.33,90,56657,16
32518,95.32,100,55988,16
39372,95.31,97,60696,17
21343,95.31,82,65207,18
28882,95.31,98,60180,17
32345,95.3,88,63203,18
40705,95.3,89,71993,20
33937,95.3,86,66100,18
40606,95.3,94,61754,17
38523,95.29,111,70665,20
32118,95.28,97,74936,21
16338,95.27,86,66073,18
27732,95.22,95,58160,16
32133,95.19,94,72796,20
33804,95.19,97,80462,22
17570,95.12,92,68804,19
31172,95.11,100,105951,29
40697,95.1,96,66856,19
39773,95.09,94,108965,30
28255,95.07,80,60286,17
30418,95.03,91,161652,45
31439,95.02,93,71968,20
31661,95.02,88,61039,17
28576,94.99,91,64751,18
39331,94.97,96,67336,19
39950,94.95,97,75134,21
28200,94.94,96,68249,19
31276,94.94,96,69145,19
17019,94.93,107,66251,18
30579,94.92,77,70770,20
40238,94.87,111,80365,22
31644,94.86,106,64040,18
20054,94.85,98,76223,21
35354,94.77,97,62544,17
28553,94.76,80,89500,25
28709,94.69,77,59863,17
34234,94.69,87,60327,17
30284,94.69,93,67229,19
32423,94.68,101,68851,19
33192,94.67,89,70819,20
33533,94.66,95,68352,19
26061,94.64,86,61349,17
38459,94.61,104,68897,19
14661,94.61,83,63032,18
27745,94.61,93,58628,16
27922,94.59,85,56817,16
41881,94.58,90,75816,21
38109,94.58,95,66935,19
29151,94.57,91,55034,15
16114,94.57,98,72216,20
38670,94.55,93,61748,17
33850,94.53,108,93131,26
41838,94.51,87,63173,18
38582,94.51,76,63022,18
39186,94.5,90,71077,20
40983,94.44,92,67730,19
38310,94.43,97,65565,18
41953,94.38,92,75691,21
38497,94.37,90,65621,18
34049,94.37,92,67813,19
38992,94.34,106,57223,16
28114,94.31,93,58014,16
30507,94.3,81,58873,16
32334,94.25,99,63149,18
29101,94.25,81,58875,16
30234,94.25,85,67001,19
27349,94.24,78,58861,16
33628,94.24,93,58768,16
27921,94.24,99,60231,17
27857,94.22,87,63904,18
39298,94.22,90,63311,18
27998,94.22,87,71036,20
39432,94.21,99,61711,17
21193,94.21,92,76556,21
32800,94.21,78,62612,17
17737,94.21,86,65843,18
31221,94.21,112,70474,20
29348,94.21,95,72926,20
33468,94.2,84,61410,17
32560,94.18,87,63398,18
29935,94.18,93,59524,17
28203,94.18,85,60415,17
27831,94.17,95,66381,18
27767,94.16,95,62891,17
30646,94.13,101,64009,18
33922,94.13,95,66684,19
29741,94.12,90,67615,19
28749,94.11,93,56071,16
31274,94.07,93,63696,18
39609,94.07,87,66053,18
32174,94.07,100,58354,16
30324,94.06,104,93830,26
35164,94.05,90,56418,16
27775,94.05,89,68892,19
27747,94.01,95,63263,18
31024,94.01,83,57319,16
38500,94.01,84,69858,19
30082,94.01,104,73877,21
30966,94.0,84,62520,17
33270,93.99,82,87784,24
33107,93.99,89,88709,25
41883,93.97,87,71462,20
33189,93.95,86,62592,17
28027,93.93,86,56493,16
40807,93.92,94,61540,17
31923,93.91,103,66919,19
33439,93.89,96,62300,17
16530,93.88,84,60760,17
27691,93.85,98,55236,15
34313,93.85,87,68983,19
31054,93.84,104,71888,20
41277,93.83,94,79420,22
28230,93.83,93,118457,33
30211,93.81,83,62591,17
30534,93.8,88,63375,18
33852,93.8,95,66415,18
31010,93.78,87,60787,17
39783,93.76,88,58054,16
28229,93.76,91,59974,17
30920,93.75,96,63795,18
28088,93.75,89,63416,18
30483,93.75,78,64628,18
28873,93.73,90,124245,35
29116,93.72,90,71728,20
40952,93.72,91,70159,19
33267,93.71,100,68599,19
31250,93.71,83,73878,21
28985,93.7,92,64473,18
34099,93.69,98,66084,18
19288,93.69,79,63663,18
39039,93.68,106,75072,21
40510,93.68,101,70948,20
28084,93.68,94,59735,17
42033,93.65,88,57344,16
38613,93.65,86,64607,18
32324,93.61,71,59477,17
32402,93.59,99,140101,39
32464,93.57,84,64515,18
29917,93.55,97,65712,18
38913,93.54,106,70578,20
41808,93.51,104,68340,19
31480,93.51,79,55706,15
33015,93.51,83,61760,17
31312,93.51,80,61157,17
33995,93.5,92,63353,18
28291,93.49,87,56992,16
40864,93.48,99,61263,17
31197,93.47,82,56340,16
40273,93.47,96,67329,19
30068,93.47,96,70691,20
32377,93.47,85,63124,18
30908,93.46,98,74737,21
33579,93.46,98,80958,22
31415,93.46,94,60178,17
41071,93.44,92,62900,17
41025,93.44,101,65874,18
30836,93.44,89,62280,17
31278,93.42,94,68839,19
38569,93.41,93,62173,17
27802,93.4,88,63875,18
38858,93.39,97,62405,17
38458,93.39,86,59864,17
27662,93.38,85,61326,17
34412,93.38,90,64966,18
30890,93.38,89,67108,19
20742,93.33,85,56142,16
33955,93.3,102,74268,21
34272,93.3,99,377045,105
40109,93.29,97,72601,20
32330,93.29,74,64084,18
38703,93.26,99,66667,19
30505,93.26,79,65370,18
28247,93.25,82,68663,19
30527,93.23,94,78363,22
31500,93.23,94,66317,18
19871,93.23,89,66043,18
41725,93.22,85,59884,17
39017,93.22,107,83664,23
33894,93.19,75,60148,17
29045,93.19,91,60494,17
38879,93.19,99,74203,21
32612,93.18,98,63050,18
33528,93.17,100,93363,26
28323,93.17,100,57555,16
33066,93.17,82,63728,18
35113,93.16,91,62253,17
38427,93.14,70,66563,18
32479,93.11,86,67453,19
30626,93.11,98,66069,18
29947,93.11,96,70024,19
39174,93.1,86,75632,21
34404,93.09,92,62685,17
41962,93.09,85,59724,17
31965,93.09,81,56897,16
33357,93.08,86,67622,19
28616,93.07,81,65389,18
39249,93.07,91,67210,19
18670,93.06,95,69573,19
41445,93.06,87,62508,17
28479,93.05,89,59138,16
20862,93.05,79,60254,17
30755,93.04,98,74218,21
33930,93.03,97,91794,25
32692,93.02,94,70874,20
31237,93.0,88,67654,19
41293,92.97,97,71666,20
32131,92.97,97,56816,16
28681,92.96,79,65441,18
41954,92.95,79,55792,15
33809,92.95,89,61982,17
30136,92.94,93,63363,18
16324,92.93,101,80146,22
29018,92.92,102,88473,25
28558,92.92,90,62039,17
41332,92.92,83,79133,22
41173,92.91,92,65135,18
21281,92.91,86,68310,19
27793,92.89,83,57696,16
40373,92.88,94,59769,17
32105,92.88,96,61097,17
40848,92.86,108,72373,20
39024,92.85,94,160370,45
31513,92.84,77,62911,17
32011,92.84,85,65310,18
40604,92.83,97,68743,19
15105,92.82,89,60199,17
31638,92.82,86,64590,18
28915,92.79,84,55761,15
32833,92.78,91,70259,20
28771,92.77,90,97006,27
30821,92.76,86,67310,19
30093,92.75,91,59757,17
38860,92.7,95,64932,18
40520,92.68,100,84621,24
41801,92.67,104,67836,19
31596,92.66,91,61791,17
30873,92.65,78,58290,16
39447,92.64,96,70914,20
29009,92.64,91,63101,18
28367,92.64,76,70674,20
40798,92.63,81,69285,19
34344,92.63,95,64700,18
41064,92.61,73,56930,16
38636,92.59,95,61911,17
29321,92.59,84,114020,32
32271,92.58,110,90562,25
16291,92.55,96,104207,29
28694,92.53,88,63041,18
27738,92.53,85,64613,18
38854,92.52,97,66846,19
17147,92.52,83,68660,19
17272,92.52,79,60528,17
32883,92.5,91,71000,20
33794,92.49,93,68408,19
33815,92.49,79,62664,17
29877,92.49,80,61900,17
29789,92.47,81,101308,28
33961,92.46,89,71130,20
31782,92.44,76,63801,18
25899,92.43,75,63770,18
31254,92.42,91,59152,16
28889,92.41,92,55930,16
30926,92.4,96,68730,19
32520,92.38,84,64492,18
28484,92.37,83,58307,16
30335,92.37,85,55437,15
31663,92.34,86,75136,21
41231,92.33,84,62287,17
41580,92.29,99,64944,18
38248,92.28,91,70014,19
40335,92.28,77,63944,18
39198,92.27,96,67228,19
31060,92.27,99,102041,28
35053,92.27,78,70701,20
31455,92.26,92,76400,21
33310,92.25,94,68693,19
34332,92.24,85,70602,20
26056,92.24,78,58057,16
34026,92.21,99,63991,18
38723,92.2,85,68015,19
28570,92.19,83,58920,16
17590,92.19,81,67498,19
27587,92.17,91,54667,15
29403,92.16,88,58785,16
33146,92.16,90,66512,18
33291,92.14,90,62843,17
34357,92.13,88,60694,17
28704,92.11,84,56184,16
29749,92.11,87,72263,20
27891,92.1,67,61886,17
31628,92.08,92,69695,19
29074,92.05,84,56850,16
38989,92.04,89,75587,21
30671,92.03,87,92909,26
35268,92.01,78,57157,16
30181,92.01,94,61677,17
33285,92.0,85,62935,17
38045,91.99,93,67166,19
21623,91.99,71,55076,15
33051,91.98,91,80081,22
28707,91.98,83,59548,17
34414,91.97,89,66436,18
20103,91.97,85,60392,17
32811,91.96,82,64118,18
31058,91.95,100,68786,19
33576,91.95,92,59613,17
29311,91.93,97,62923,17
30276,91.91,85,55887,16
28482,91.9,93,72831,20
28965,91.9,72,57274,16
34377,91.89,97,62652,17
30953,91.88,85,66832,19
27687,91.84,85,56310,16
40298,91.83,101,93880,26
40161,91.82,90,57026,16
33118,91.81,92,62961,17
27393,91.8,77,73190,20
40317,91.79,93,60098,17
29358,91.78,109,62647,17
27884,91.74,98,59684,17
33827,91.73,85,62974,17
32170,91.72,95,56957,16
38943,91.71,92,71928,20
34910,91.68,93,58227,16
28676,91.67,85,72519,20
34980,91.67,81,53516,15
32206,91.63,106,74462,21
38107,91.6,99,74060,21
32349,91.59,79,65581,18
29355,91.55,89,71190,20
32018,91.55,85,61485,17
33588,91.54,78,64987,18
29964,91.53,70,64937,18
27903,91.52,96,62034,17
32236,91.5,82,60035,17
39082,91.49,94,66490,18
17136,91.49,96,59972,17
31580,91.49,98,68050,19
31420,91.47,93,67888,19
38872,91.46,83,62431,17
35305,91.45,83,61544,17
30461,91.44,96,61428,17
17548,91.44,97,69539,19
38274,91.43,104,59917,17
30961,91.42,100,69351,19
19603,91.42,96,61914,17
33796,91.41,97,69347,19
41882,91.41,90,61646,17
29129,91.41,78,54514,15
41223,91.39,103,111014,31
38139,91.36,98,57624,16
28735,91.35,79,57396,16
27519,91.3,81,71263,20
28075,91.29,85,55097,15
34158,91.27,86,57205,16
38692,91.25,94,63232,18
38807,91.25,77,64376,18
21455,91.25,97,57478,16
31297,91.25,79,59317,16
33353,91.25,91,61831,17
39513,91.23,92,64220,18
39558,91.23,92,60680,17
32517,91.22,89,58392,16
28404,91.22,86,62127,17
29690,91.21,75,60218,17
33966,91.21,101,69273,19
21873,91.17,89,64453,18
27367,91.16,79,65669,18
41718,91.15,88,72541,20
41676,91.14,77,54523,15
32869,91.12,87,61514,17
29011,91.11,86,63698,18
38468,91.11,99,70939,20
31582,91.1,92,69285,19
17948,91.08,82,63132,18
27372,91.08,76,62375,17
35338,91.05,89,60173,17
33213,91.04,89,62054,17
30476,91.03,81,52994,15
28916,90.98,86,58421,16
30285,90.96,98,63219,18
31795,90.95,87,61982,17
27493,90.92,79,60449,17
18387,90.9,95,77073,21
33131,90.89,89,57020,16
28596,90.89,75,76776,21
32040,90.89,80,59575,17
27617,90.87,60,49590,14
31387,90.84,92,63363,18
29949,90.82,91,57940,16
29727,90.82,83,53159,15
34004,90.82,85,64753,18
28807,90.82,91,62201,17
31901,90.8,83,68256,19
33627,90.8,89,63534,18
28165,90.8,79,59629,17
27471,90.78,103,75199,21
40078,90.77,91,76395,21
27800,90.76,86,54642,15
39234,90.76,98,64232,18
30076,90.76,81,66143,18
27863,90.72,81,62868,17
31166,90.72,92,69312,19
39819,90.72,83,59895,17
28903,90.7,73,52523,15
28399,90.7,94,63310,18
41282,90.69,100,62059,17
28769,90.69,80,54845,15
33074,90.68,99,64334,18
32155,90.68,78,54262,15
30301,90.66,92,66400,18
33142,90.65,83,63423,18
41572,90.65,87,138840,39
18143,90.65,107,67603,19
32534,90.64,105,62514,17
29034,90.63,75,59852,17
35577,90.63,81,57353,16
29946,90.6,92,285824,79
35158,90.59,92,59745,17
27765,90.58,88,53145,15
28052,90.57,97,58291,16
31521,90.5,75,59598,17
33967,90.43,76,59030,16
30811,90.42,86,58537,16
31213,90.4,98,59486,17
28945,90.4,81,53614,15
16553,90.37,97,87753,24
38838,90.36,78,62421,17
38208,90.36,92,63621,18
28854,90.32,89,71671,20
31328,90.31,92,62014,17
33636,90.25,91,66403,18
30416,90.25,88,58117,16
41518,90.24,77,59571,17
17057,90.24,85,77778,22
27440,90.19,91,52999,15
32530,90.18,88,60661,17
28354,90.15,85,52493,15
20787,90.15,88,60881,17
28697,90.14,83,56286,16
29989,90.11,84,60494,17
38173,90.09,87,57891,16
33000,90.08,86,55548,15
28708,90.07,82,55741,15
33113,90.07,75,56500,16
27890,90.06,83,53346,15
39074,90.05,82,274051,76
32156,90.05,96,69627,19
39010,90.04,83,57009,16
28674,90.03,86,57360,16
35385,90.02,92,117031,33
31386,90.0,84,58122,16
27960,89.98,85,56369,16
27473,89.95,83,55441,15
28219,89.95,78,73214,20
32639,89.94,93,64544,18
30571,89.93,91,57249,16
38377,89.93,88,56654,16
35040,89.92,85,59588,17
15600,89.91,66,64548,18
33402,89.89,73,67775,19
16475,89.87,94,64453,18
32085,89.86,78,95525,27
28146,89.84,93,56191,16
28119,89.83,73,54051,15
39263,89.82,94,64480,18
33626,89.82,93,54314,15
29162,89.81,92,67114,19
30686,89.81,78,64083,18
31056,89.8,82,61669,17
28394,89.8,78,55637,15
30049,89.78,96,70094,19
34028,89.74,106,74527,21
40558,89.72,96,75308,21
29684,89.7,87,61308,17
41182,89.66,94,80252,22
30025,89.66,104,65751,18
32003,89.66,91,62257,17
34245,89.65,85,61057,17
28462,89.64,73,55780,15
39420,89.63,90,64111,18
32498,89.63,84,61141,17
19729,89.63,81,69071,19
28689,89.62,76,62206,17
28062,89.62,99,66079,18
30220,89.61,97,61668,17
17869,89.6,92,72008,20
40912,89.6,80,53063,15
40727,89.6,89,59551,17
21140,89.57,91,58794,16
28390,89.55,87,59588,17
29038,89.54,77,56677,16
29920,89.54,88,64275,18
40731,89.54,85,75039,21
17842,89.53,71,72650,20
16561,89.52,72,64581,18
38666,89.5,74,57343,16
35471,89.49,101,73598,20
34275,89.49,70,150058,42
33599,89.48,84,77963,22
39906,89.48,95,63648,18
33571,89.44,89,134586,37
27433,89.43,69,49771,14
38770,89.43,88,61881,17
32864,89.42,80,61572,17
30868,89.42,84,63983,18
28204,89.4,89,52022,14
31584,89.4,82,63356,18
40210,89.39,77,53880,15
40410,89.39,79,59790,17
33115,89.38,89,55617,15
39910,89.38,96,143699,40
27966,89.38,75,61609,17
28282,89.38,78,56404,16
35206,89.38,92,58825,16
39859,89.34,92,68075,19
27509,89.34,78,55556,15
33108,89.32,84,93740,26
30859,89.31,98,61911,17
21242,89.31,83,59692,17
33907,89.31,92,66413,18
27579,89.3,64,50404,14
31081,89.29,103,64793,18
27655,89.29,77,57233,16
27763,89.27,81,50188,14
32416,89.25,85,59178,16
33071,89.25,87,66606,19
33607,89.23,80,57581,16
40408,89.23,92,61922,17
33566,89.22,94,66274,18
31137,89.21,82,64491,18
31780,89.19,86,62458,17
28781,89.18,84,53367,15
16720,89.18,84,67651,19
32257,89.17,90,61612,17
32470,89.16,86,55260,15
31399,89.16,85,59085,16
38624,89.15,109,72920,20
28483,89.14,80,62945,17
28782,89.14,82,64224,18
33212,89.12,68,65366,18
40998,89.1,96,80004,22
34985,89.09,89,66886,19
29736,89.09,83,62458,17
30161,89.09,99,57658,16
39033,89.07,85,61208,17
27877,89.06,79,53022,15
